6.099999999999999867e-01, 3.784625677795360410e+00
6.199999999999999956e-01, 3.853964976419502975e+00
6.300000000000000044e-01, 3.923500232469998572e+00
6.400000000000000133e-01, 3.993229223534958905e+00
6.500000000000000222e-01, 4.063149765005345415e+00
6.600000000000000311e-01, 4.133259709155093553e+00
6.700000000000000400e-01, 4.203556944252530236e+00
6.800000000000000488e-01, 4.274039393701733580e+00
6.900000000000000577e-01, 4.344705015212543486e+00
7.000000000000000666e-01, 4.415551799998009841e+00
7.099999999999999645e-01, 4.486577771998111253e+00
7.199999999999999734e-01, 4.557780987128655426e+00
7.299999999999999822e-01, 4.629159532554314893e+00
7.399999999999999911e-01, 4.700711525984810457e+00
7.500000000000000000e-01, 4.772435114993296423e+00
7.600000000000000089e-01, 4.844328476356062119e+00
7.700000000000000178e-01, 4.916389815412687270e+00
7.800000000000000266e-01, 4.988617365445850993e+00
7.900000000000000355e-01, 5.061009387080019017e+00
8.000000000000000444e-01, 5.133564167698276393e+00
8.100000000000000533e-01, 5.206280020876604908e+00
8.200000000000000622e-01, 5.279155285834937317e+00
8.300000000000000711e-01, 5.352188326904355975e+00
8.399999999999999689e-01, 5.425377533009823949e+00
8.499999999999999778e-01, 5.498721317167874822e+00
8.599999999999999867e-01, 5.572218115998701649e+00
8.699999999999999956e-01, 5.645866389252123696e+00
8.800000000000000044e-01, 5.719664619346919388e+00
8.900000000000000133e-01, 5.793611310923050262e+00
9.000000000000000222e-01, 5.867704990406306997e+00
9.100000000000000311e-01, 5.941944205584938743e+00
9.200000000000000400e-01, 6.016327525197850079e+00
9.300000000000000488e-01, 6.090853538533947287e+00
9.400000000000000577e-01, 6.165520855042260884e+00
9.500000000000000666e-01, 6.240328103952463401e+00
9.599999999999999645e-01, 6.315273933905433346e+00
9.699999999999999734e-01, 6.390357012593520736e+00
9.799999999999999822e-01, 6.465576026410187360e+00
9.899999999999999911e-01, 6.540929680108713562e+00
1.000000000000000000e+00, 6.616416696469664238e+00
1.010000000000000009e+00, 6.692035815976828061e+00
1.020000000000000018e+00, 6.767785796501356366e+00
1.030000000000000027e+00, 6.843665412993828134e+00
1.040000000000000036e+00, 6.919673457183992404e+00
1.050000000000000044e+00, 6.995808737287941170e+00
1.060000000000000053e+00, 7.072070077722470316e+00
1.070000000000000062e+00, 7.148456318826412748e+00
1.080000000000000071e+00, 7.224966316588714577e+00
1.090000000000000080e+00, 7.301598942383051849e+00
1.100000000000000089e+00, 7.378353082708781763e+00
1.110000000000000098e+00, 7.455227638938034751e+00
1.120000000000000107e+00, 7.532221527068763578e+00
1.130000000000000115e+00, 7.609333677483561154e+00
1.140000000000000124e+00, 7.686563034714081866e+00
1.150000000000000133e+00, 7.763908557210894124e+00
1.159999999999999920e+00, 7.841369217118606016e+00
1.169999999999999929e+00, 7.918944000056103327e+00
1.179999999999999938e+00, 7.996631904901756016e+00
1.189999999999999947e+00, 8.074431943583444848e+00
1.199999999999999956e+00, 8.152343140873272276e+00
1.209999999999999964e+00, 8.230364534186815462e+00
1.219999999999999973e+00, 8.308495173386804211e+00
1.229999999999999982e+00, 8.386734120591079034e+00
1.239999999999999991e+00, 8.465080449984732525e+00
1.250000000000000000e+00, 8.543533247636300842e+00
1.260000000000000009e+00, 8.622091611317888038e+00
1.270000000000000018e+00, 8.700754650329134421e+00
1.280000000000000027e+00, 8.779521485324904617e+00
1.290000000000000036e+00, 8.858391248146599395e+00
1.300000000000000044e+00, 8.937363081656995334e+00
1.310000000000000053e+00, 9.016436139578516418e+00
1.320000000000000062e+00, 9.095609586334841623e+00
1.330000000000000071e+00, 9.174882596895757914e+00
1.340000000000000080e+00, 9.254254356625189359e+00
1.350000000000000089e+00, 9.333724061132288696e+00
1.360000000000000098e+00, 9.413290916125539809e+00
1.370000000000000107e+00, 9.492954137269776993e+00
1.380000000000000115e+00, 9.572712950046044611e+00
1.390000000000000124e+00, 9.652566589614236747e+00
1.400000000000000133e+00, 9.732514300678424490e+00
1.409999999999999920e+00, 9.812555337354829987e+00
1.419999999999999929e+00, 9.892688963042349570e+00
1.429999999999999938e+00, 9.972914450295590427e+00
1.439999999999999947e+00, 1.005323108070033200e+01
1.449999999999999956e+00, 1.013363814475137303e+01
1.459999999999999964e+00, 1.021413494173268965e+01
1.469999999999999973e+00, 1.029472077959986187e+01
1.479999999999999982e+00, 1.037539497486469209e+01
1.489999999999999991e+00, 1.045615685248198723e+01
1.500000000000000000e+00, 1.053700574573843163e+01
1.510000000000000009e+00, 1.061794099614351339e+01
1.520000000000000018e+00, 1.069896195332244559e+01
1.530000000000000027e+00, 1.078006797491103441e+01
1.540000000000000036e+00, 1.086125842645246742e+01
1.550000000000000044e+00, 1.094253268129594225e+01
1.560000000000000053e+00, 1.102389012049712669e+01
1.570000000000000062e+00, 1.110533013272038438e+01
1.580000000000000071e+00, 1.118685211414273262e+01
1.590000000000000080e+00, 1.126845546835949463e+01
1.600000000000000089e+00, 1.135013960629160579e+01
1.610000000000000098e+00, 1.143190394609453442e+01
1.620000000000000107e+00, 1.151374791306877832e+01
1.630000000000000115e+00, 1.159567093957190487e+01
1.640000000000000124e+00, 1.167767246493210465e+01
1.650000000000000133e+00, 1.175975193536320873e+01
1.660000000000000142e+00, 1.184190880388115730e+01
1.669999999999999929e+00, 1.192414253022186799e+01
1.679999999999999938e+00, 1.200645258076048982e+01
1.689999999999999947e+00, 1.208883842843199830e+01
1.699999999999999956e+00, 1.217129955265311203e+01
1.709999999999999964e+00, 1.225383543924549734e+01
1.719999999999999973e+00, 1.233644558036023575e+01
1.729999999999999982e+00, 1.241912947440352077e+01
1.739999999999999991e+00, 1.250188662596356792e+01
1.750000000000000000e+00, 1.258471654573870246e+01
1.760000000000000009e+00, 1.266761875046660357e+01
1.770000000000000018e+00, 1.275059276285468179e+01
1.780000000000000027e+00, 1.283363811151156675e+01
1.790000000000000036e+00, 1.291675433087967129e+01
1.800000000000000044e+00, 1.299994096116882858e+01
1.810000000000000053e+00, 1.308319754829095949e+01
1.820000000000000062e+00, 1.316652364379576845e+01
1.830000000000000071e+00, 1.324991880480742701e+01
1.840000000000000080e+00, 1.333338259396223968e+01
1.850000000000000089e+00, 1.341691457934726373e+01
1.860000000000000098e+00, 1.350051433443987214e+01
1.870000000000000107e+00, 1.358418143804823153e+01
1.880000000000000115e+00, 1.366791547425267872e+01
1.890000000000000124e+00, 1.375171603234798035e+01
1.900000000000000133e+00, 1.383558270678645918e+01
1.910000000000000142e+00, 1.391951509712196788e+01
1.919999999999999929e+00, 1.400351280795468867e+01
1.929999999999999938e+00, 1.408757544887675195e+01
1.939999999999999947e+00, 1.417170263441865075e+01
1.949999999999999956e+00, 1.425589398399644026e+01
1.959999999999999964e+00, 1.434014912185969948e+01
1.969999999999999973e+00, 1.442446767704025312e+01
1.979999999999999982e+00, 1.450884928330162715e+01
1.989999999999999991e+00, 1.459329357908922553e+01
2.000000000000000000e+00, 1.467780020748122105e+01
2.010000000000000231e+00, 1.476236881614014784e+01
2.020000000000000018e+00, 1.484699905726516178e+01
2.030000000000000249e+00, 1.493169058754498835e+01
2.040000000000000036e+00, 1.501644306811151885e+01
2.049999999999999822e+00, 1.510125616449405328e+01
2.060000000000000053e+00, 1.518612954657418079e+01
2.069999999999999840e+00, 1.527106288854127847e+01
2.080000000000000071e+00, 1.535605586884862106e+01
2.089999999999999858e+00, 1.544110817017008941e+01
2.100000000000000089e+00, 1.552621947935747038e+01
2.109999999999999876e+00, 1.561138948739833054e+01
2.120000000000000107e+00, 1.569661788937445834e+01
2.129999999999999893e+00, 1.578190438442086219e+01
2.140000000000000124e+00, 1.586724867568531749e+01
2.149999999999999911e+00, 1.595265047028845196e+01
2.160000000000000142e+00, 1.603810947928435127e+01
2.169999999999999929e+00, 1.612362541762168533e+01
2.180000000000000160e+00, 1.620919800410535316e+01
2.189999999999999947e+00, 1.629482696135861630e+01
2.200000000000000178e+00, 1.638051201578572247e+01
2.209999999999999964e+00, 1.646625289753501775e+01
2.220000000000000195e+00, 1.655204934046253840e+01
2.229999999999999982e+00, 1.663790108209605378e+01
2.240000000000000213e+00, 1.672380786359957838e+01
2.250000000000000000e+00, 1.680976942973832422e+01
2.260000000000000231e+00, 1.689578552884411167e+01
2.270000000000000018e+00, 1.698185591278119588e+01
2.280000000000000249e+00, 1.706798033691253380e+01
2.290000000000000036e+00, 1.715415856006646678e+01
2.300000000000000266e+00, 1.724039034450381536e+01
2.310000000000000053e+00, 1.732667545588537905e+01
2.319999999999999840e+00, 1.741301366323984467e+01
2.330000000000000071e+00, 1.749940473893207482e+01
2.339999999999999858e+00, 1.758584845863179069e+01
2.350000000000000089e+00, 1.767234460128262441e+01
2.359999999999999876e+00, 1.775889294907156213e+01
2.370000000000000107e+00, 1.784549328739874241e+01
2.379999999999999893e+00, 1.793214540484761699e+01
2.390000000000000124e+00, 1.801884909315546679e+01
2.399999999999999911e+00, 1.810560414718427324e+01
2.410000000000000142e+00, 1.819241036489192354e+01
2.419999999999999929e+00, 1.827926754730376757e+01
2.430000000000000160e+00, 1.836617549848450182e+01
2.439999999999999947e+00, 1.845313402551037285e+01
2.450000000000000178e+00, 1.854014293844171846e+01
2.459999999999999964e+00, 1.862720205029581777e+01
2.470000000000000195e+00, 1.871431117702005054e+01
2.479999999999999982e+00, 1.880147013746537255e+01
2.490000000000000213e+00, 1.888867875336008950e+01
2.500000000000000000e+00, 1.897593684928393287e+01
2.510000000000000231e+00, 1.906324425264241995e+01
2.520000000000000018e+00, 1.915060079364150880e+01
2.530000000000000249e+00, 1.923800630526254807e+01
2.540000000000000036e+00, 1.932546062323748259e+01
2.550000000000000266e+00, 1.941296358602436101e+01
2.560000000000000053e+00, 1.950051503478309201e+01
2.569999999999999840e+00, 1.958811481335148486e+01
2.580000000000000071e+00, 1.967576276822154924e+01
2.589999999999999858e+00, 1.976345874851605089e+01
2.600000000000000089e+00, 1.985120260596532660e+01
2.609999999999999876e+00, 1.993899419488434432e+01
2.620000000000000107e+00, 2.002683337215001913e+01
2.629999999999999893e+00, 2.011471999717878134e+01
2.640000000000000124e+00, 2.020265393190435432e+01
2.649999999999999911e+00, 2.029063504075581292e+01
2.660000000000000142e+00, 2.037866319063583376e+01
2.669999999999999929e+00, 2.046673825089920840e+01
2.680000000000000160e+00, 2.055486009333156971e+01
2.689999999999999947e+00, 2.064302859212833141e+01
2.700000000000000178e+00, 2.073124362387387265e+01
2.709999999999999964e+00, 2.081950506752092522e+01
2.720000000000000195e+00, 2.090781280437016676e+01
2.729999999999999982e+00, 2.099616671805004486e+01
2.740000000000000213e+00, 2.108456669449680021e+01
2.750000000000000000e+00, 2.117301262193468858e+01
2.760000000000000231e+00, 2.126150439085641253e+01
2.770000000000000018e+00, 2.135004189400375196e+01
2.780000000000000249e+00, 2.143862502634839728e+01
2.790000000000000036e+00, 2.152725368507295656e+01
2.800000000000000266e+00, 2.161592776955218298e+01
2.810000000000000053e+00, 2.170464718133435866e+01
2.819999999999999840e+00, 2.179341182412289868e+01
2.830000000000000071e+00, 2.188222160375811143e+01
2.839999999999999858e+00, 2.197107642819914730e+01
2.850000000000000089e+00, 2.205997620750613564e+01
2.859999999999999876e+00, 2.214892085382249221e+01
2.870000000000000107e+00, 2.223791028135738657e+01
2.879999999999999893e+00, 2.232694440636841193e+01
2.890000000000000124e+00, 2.241602314714438648e+01
2.899999999999999911e+00, 2.250514642398835718e+01
2.910000000000000142e+00, 2.259431415920073860e+01
2.919999999999999929e+00, 2.268352627706263291e+01
2.930000000000000160e+00, 2.277278270381930980e+01
2.939999999999999947e+00, 2.286208336766383198e+01
2.950000000000000178e+00, 2.295142819872084416e+01
2.959999999999999964e+00, 2.304081712903052193e+01
2.970000000000000195e+00, 2.313025009253266617e+01
2.979999999999999982e+00, 2.321972702505093977e+01
2.990000000000000213e+00, 2.330924786427727824e+01
3.000000000000000000e+00, 2.339881254975641056e+01
3.010000000000000231e+00, 2.348842102287055766e+01
3.020000000000000018e+00, 2.357807322682425877e+01
3.030000000000000249e+00, 2.366776910662932920e+01
3.040000000000000036e+00, 2.375750860908997808e+01
3.050000000000000266e+00, 2.384729168278804323e+01
3.060000000000000053e+00, 2.393711827806838244e+01
3.070000000000000284e+00, 2.402698834702437836e+01
3.080000000000000071e+00, 2.411690184348358557e+01
3.089999999999999858e+00, 2.420685872299350905e+01
3.100000000000000089e+00, 2.429685894280751057e+01
3.109999999999999876e+00, 2.438690246187083233e+01
3.120000000000000107e+00, 2.447698924080676974e+01
3.129999999999999893e+00, 2.456711924190294383e+01
3.140000000000000124e+00, 2.465729242909770491e+01
3.149999999999999911e+00, 2.474750876796667143e+01
3.160000000000000142e+00, 2.483776822570936460e+01
3.169999999999999929e+00, 2.492807077113597458e+01
3.180000000000000160e+00, 2.501841637465424739e+01
3.189999999999999947e+00, 2.510880500825648198e+01
3.200000000000000178e+00, 2.519923664550663389e+01
3.209999999999999964e+00, 2.528971126152754678e+01
3.220000000000000195e+00, 2.538022883298828702e+01
3.229999999999999982e+00, 2.547078933809158485e+01
3.240000000000000213e+00, 2.556139275656139631e+01
3.250000000000000000e+00, 2.565203906963055758e+01
3.260000000000000231e+00, 2.574272826002856007e+01
3.270000000000000018e+00, 2.583346031196942150e+01
3.280000000000000249e+00, 2.592423521113966700e+01
3.290000000000000036e+00, 2.601505294468639917e+01
3.300000000000000266e+00, 2.610591350120549237e+01
3.310000000000000053e+00, 2.619681687072987231e+01
3.320000000000000284e+00, 2.628776304471788805e+01
3.330000000000000071e+00, 2.637875201604180475e+01
3.339999999999999858e+00, 2.646978377897637102e+01
3.350000000000000089e+00, 2.656085832918750000e+01
3.359999999999999876e+00, 2.665197566372102855e+01
3.370000000000000107e+00, 2.674313578099158306e+01
3.379999999999999893e+00, 2.683433868077153406e+01
3.390000000000000124e+00, 2.692558436418003964e+01
3.399999999999999911e+00, 2.701687283367218484e+01
3.410000000000000142e+00, 2.710820409302820622e+01
3.419999999999999929e+00, 2.719957814734280532e+01
3.430000000000000160e+00, 2.729099500301455805e+01
3.439999999999999947e+00, 2.738245466773539860e+01
3.450000000000000178e+00, 2.747395715048019582e+01
3.459999999999999964e+00, 2.756550246149641836e+01
3.470000000000000195e+00, 2.765709061229387444e+01
3.479999999999999982e+00, 2.774872161563454043e+01
3.490000000000000213e+00, 2.784039548552247112e+01
3.500000000000000000e+00, 2.793211223719379888e+01
3.510000000000000231e+00, 2.802387188710679311e+01
3.520000000000000018e+00, 2.811567445293202638e+01
3.530000000000000249e+00, 2.820751995354259378e+01
3.540000000000000036e+00, 2.829940840900442467e+01
3.550000000000000266e+00, 2.839133984056667614e+01
3.560000000000000053e+00, 2.848331427065218691e+01
3.570000000000000284e+00, 2.857533172284801992e+01
3.580000000000000071e+00, 2.866739222189607617e+01
3.589999999999999858e+00, 2.875949579368378295e+01
3.600000000000000089e+00, 2.885164246523484621e+01
3.609999999999999876e+00, 2.894383226470009873e+01
3.620000000000000107e+00, 2.903606522134839452e+01
3.629999999999999893e+00, 2.912834136555758491e+01
3.640000000000000124e+00, 2.922066072880557641e+01
3.649999999999999911e+00, 2.931302334366143469e+01
3.660000000000000142e+00, 2.940542924377658096e+01
3.669999999999999929e+00, 2.949787846387604162e+01
3.680000000000000160e+00, 2.959037103974976546e+01
3.689999999999999947e+00, 2.968290700824402606e+01
3.700000000000000178e+00, 2.977548640725285978e+01
3.709999999999999964e+00, 2.986810927570960317e+01
3.720000000000000195e+00, 2.996077565357846950e+01
3.729999999999999982e+00, 3.005348558184620344e+01
3.740000000000000213e+00, 3.014623910251379257e+01
3.750000000000000000e+00, 3.023903625858825350e+01
3.760000000000000231e+00, 3.033187709407446064e+01
3.770000000000000018e+00, 3.042476165396705667e+01
3.780000000000000249e+00, 3.051768998424241275e+01
3.790000000000000036e+00, 3.061066213185065976e+01
3.800000000000000266e+00, 3.070367814470776580e+01
3.810000000000000053e+00, 3.079673807168768462e+01
3.820000000000000284e+00, 3.088984196261456106e+01
3.830000000000000071e+00, 3.098298986825498957e+01
3.839999999999999858e+00, 3.107618184031034048e+01
3.850000000000000089e+00, 3.116941793140913219e+01
3.859999999999999876e+00, 3.126269819509947112e+01
3.870000000000000107e+00, 3.135602268584154473e+01
3.879999999999999893e+00, 3.144939145900016086e+01
3.890000000000000124e+00, 3.154280457083736522e+01
3.899999999999999911e+00, 3.163626207850508365e+01
3.910000000000000142e+00, 3.172976404003784268e+01
3.919999999999999929e+00, 3.182331051434553970e+01
3.930000000000000160e+00, 3.191690156120625588e+01
3.939999999999999947e+00, 3.201053724125913647e+01
3.950000000000000178e+00, 3.210421761599730672e+01
3.959999999999999964e+00, 3.219794274776085530e+01
3.970000000000000195e+00, 3.229171269972986380e+01
3.979999999999999982e+00, 3.238552753591749678e+01
3.990000000000000213e+00, 3.247938732116310234e+01
4.000000000000000000e+00, 3.257329212112543360e+01
4.009999999999999787e+00, 3.266724200227584163e+01
4.020000000000000462e+00, 3.276123703189158931e+01
4.030000000000000249e+00, 3.285527727804915799e+01
4.040000000000000036e+00, 3.294936280961763231e+01
4.049999999999999822e+00, 3.304349369625212773e+01
4.060000000000000497e+00, 3.313767000838726773e+01
4.070000000000000284e+00, 3.323189181723069652e+01
4.080000000000000071e+00, 3.332615919475664867e+01
4.089999999999999858e+00, 3.342047221369956844e+01
4.099999999999999645e+00, 3.351483094754776459e+01
4.110000000000000320e+00, 3.360923547053712213e+01
4.120000000000000107e+00, 3.370368585764484948e+01
4.129999999999999893e+00, 3.379818218458327550e+01
4.139999999999999680e+00, 3.389272452779369615e+01
4.150000000000000355e+00, 3.398731296444024963e+01
4.160000000000000142e+00, 3.408194757240384831e+01
4.169999999999999929e+00, 3.417662843027616049e+01
4.179999999999999716e+00, 3.427135561735361335e+01
4.190000000000000391e+00, 3.436612921363145290e+01
4.200000000000000178e+00, 3.446094929979786059e+01
4.209999999999999964e+00, 3.455581595722807009e+01
4.219999999999999751e+00, 3.465072926797857633e+01
4.230000000000000426e+00, 3.474568931478133749e+01
4.240000000000000213e+00, 3.484069618103806931e+01
4.250000000000000000e+00, 3.493574995081452528e+01
4.259999999999999787e+00, 3.503085070883486196e+01
4.270000000000000462e+00, 3.512599854047602577e+01
4.280000000000000249e+00, 3.522119353176216805e+01
4.290000000000000036e+00, 3.531643576935912421e+01
4.299999999999999822e+00, 3.541172534056892118e+01
4.310000000000000497e+00, 3.550706233332431339e+01
4.320000000000000284e+00, 3.560244683618337547e+01
4.330000000000000071e+00, 3.569787893832410930e+01
4.339999999999999858e+00, 3.579335872953912201e+01
4.350000000000000533e+00, 3.588888630023031112e+01
4.360000000000000320e+00, 3.598446174140359943e+01
4.370000000000000107e+00, 3.608008514466371963e+01
4.379999999999999893e+00, 3.617575660220899891e+01
4.389999999999999680e+00, 3.627147620682622886e+01
4.400000000000000355e+00, 3.636724405188552112e+01
4.410000000000000142e+00, 3.646306023133524832e+01
4.419999999999999929e+00, 3.655892483969698503e+01
4.429999999999999716e+00, 3.665483797206048422e+01
4.440000000000000391e+00, 3.675079972407871765e+01
4.450000000000000178e+00, 3.684681019196292340e+01
4.459999999999999964e+00, 3.694286947247771025e+01
4.469999999999999751e+00, 3.703897766293616201e+01
4.480000000000000426e+00, 3.713513486119502005e+01
4.490000000000000213e+00, 3.723134116564986584e+01
4.500000000000000000e+00, 3.732759667523034608e+01
4.509999999999999787e+00, 3.742390148939543337e+01
4.520000000000000462e+00, 3.752025570812873667e+01
4.530000000000000249e+00, 3.761665943193381167e+01
4.540000000000000036e+00, 3.771311276182951389e+01
4.549999999999999822e+00, 3.780961579934540140e+01
4.560000000000000497e+00, 3.790616864651716611e+01
4.570000000000000284e+00, 3.800277140588207203e+01
4.580000000000000071e+00, 3.809942418047445045e+01
4.589999999999999858e+00, 3.819612707382121641e+01
4.600000000000000533e+00, 3.829288018993741360e+01
4.610000000000000320e+00, 3.838968363332180900e+01
4.620000000000000107e+00, 3.848653750895248038e+01
4.629999999999999893e+00, 3.858344192228247493e+01
4.639999999999999680e+00, 3.868039697923547493e+01
4.650000000000000355e+00, 3.877740278620150605e+01
4.660000000000000142e+00, 3.887445945003265990e+01
4.669999999999999929e+00, 3.897156707803885212e+01
4.679999999999999716e+00, 3.906872577798361590e+01
4.690000000000000391e+00, 3.916593565807993116e+01
4.700000000000000178e+00, 3.926319682698606073e+01
4.709999999999999964e+00, 3.936050939380142921e+01
4.719999999999999751e+00, 3.945787346806253026e+01
4.730000000000000426e+00, 3.955528915973885518e+01
4.740000000000000213e+00, 3.965275657922887120e+01
4.750000000000000000e+00, 3.975027583735598569e+01
4.759999999999999787e+00, 3.984784704536458122e+01
4.770000000000000462e+00, 3.994547031491605793e+01
4.780000000000000249e+00, 4.004314575808491128e+01
4.790000000000000036e+00, 4.014087348735480987e+01
4.799999999999999822e+00, 4.023865361561473719e+01
4.810000000000000497e+00, 4.033648625615516181e+01
4.820000000000000284e+00, 4.043437152266417911e+01
4.830000000000000071e+00, 4.053230952922374541e+01
4.839999999999999858e+00, 4.063030039030590501e+01
4.850000000000000533e+00, 4.072834422076903849e+01
4.860000000000000320e+00, 4.082644113585416079e+01
4.870000000000000107e+00, 4.092459125118121932e+01
4.879999999999999893e+00, 4.102279468274544172e+01
4.889999999999999680e+00, 4.112105154691368369e+01
4.900000000000000355e+00, 4.121936196042081946e+01
4.910000000000000142e+00, 4.131772604036616059e+01
4.919999999999999929e+00, 4.141614390420987490e+01
4.929999999999999716e+00, 4.151461566976946216e+01
4.940000000000000391e+00, 4.161314145521622976e+01
4.950000000000000178e+00, 4.171172137907180399e+01
4.959999999999999964e+00, 4.181035556020466970e+01
4.969999999999999751e+00, 4.190904411782671701e+01
4.980000000000000426e+00, 4.200778717148983077e+01
4.990000000000000213e+00, 4.210658484108248700e+01
5.000000000000000000e+00, 4.220543724682638498e+01
5.009999999999999787e+00, 4.230434450927310053e+01
5.020000000000000462e+00, 4.240330674799899668e+01
5.030000000000000249e+00, 4.250232408096100301e+01
5.040000000000000036e+00, 4.260139662515926062e+01
5.049999999999999822e+00, 4.270052449664402161e+01
5.060000000000000497e+00, 4.279970781052249151e+01
5.070000000000000284e+00, 4.289894668096560792e+01
5.080000000000000071e+00, 4.299824122121481196e+01
5.089999999999999858e+00, 4.309759154358875577e+01
5.100000000000000533e+00, 4.319699775948994613e+01
5.110000000000000320e+00, 4.329645997941138091e+01
5.120000000000000107e+00, 4.339597831294311447e+01
5.129999999999999893e+00, 4.349555286877878757e+01
5.139999999999999680e+00, 4.359518375472210039e+01
5.150000000000000355e+00, 4.369487107769327849e+01
5.160000000000000142e+00, 4.379461494373544639e+01
5.169999999999999929e+00, 4.389441545802097977e+01
5.179999999999999716e+00, 4.399427272485782936e+01
5.190000000000000391e+00, 4.409418684769578789e+01
5.200000000000000178e+00, 4.419415792913269314e+01
5.209999999999999964e+00, 4.429418607092063098e+01
5.219999999999999751e+00, 4.439427137397206025e+01
5.230000000000000426e+00, 4.449441393836590919e+01
5.240000000000000213e+00, 4.459461386335364352e+01
5.250000000000000000e+00, 4.469487124736525629e+01
5.259999999999999787e+00, 4.479518618801526486e+01
5.270000000000000462e+00, 4.489555878210860840e+01
5.280000000000000249e+00, 4.499598912564656672e+01
5.290000000000000036e+00, 4.509647731383258673e+01
5.299999999999999822e+00, 4.519702344107808756e+01
5.310000000000000497e+00, 4.529762760100824437e+01
5.320000000000000284e+00, 4.539828988646769403e+01
5.330000000000000071e+00, 4.549901038952622656e+01
5.339999999999999858e+00, 4.559978920148443393e+01
5.350000000000000533e+00, 4.570062641287930916e+01
5.360000000000000320e+00, 4.580152211348982405e+01
5.370000000000000107e+00, 4.590247639234243593e+01
5.379999999999999893e+00, 4.600348933771659432e+01
5.389999999999999680e+00, 4.610456103715017662e+01
5.400000000000000355e+00, 4.620569157744489530e+01
5.410000000000000142e+00, 4.630688104467169097e+01
5.419999999999999929e+00, 4.640812952417604720e+01
5.429999999999999716e+00, 4.650943710058328406e+01
5.440000000000000391e+00, 4.661080385780382329e+01
5.450000000000000178e+00, 4.671222987903841783e+01
5.459999999999999964e+00, 4.681371524678331042e+01
5.469999999999999751e+00, 4.691526004283539919e+01
5.480000000000000426e+00, 4.701686434829733940e+01
5.490000000000000213e+00, 4.711852824358261671e+01
5.500000000000000000e+00, 4.722025180842058489e+01
5.509999999999999787e+00, 4.732203512186146099e+01
5.520000000000000462e+00, 4.742387826228129200e+01
5.530000000000000249e+00, 4.752578130738688600e+01
5.540000000000000036e+00, 4.762774433422069364e+01
5.549999999999999822e+00, 4.772976741916567534e+01
5.560000000000000497e+00, 4.783185063795011871e+01
5.570000000000000284e+00, 4.793399406565242771e+01
5.580000000000000071e+00, 4.803619777670587609e+01
5.589999999999999858e+00, 4.813846184490331126e+01
